tag_id,name,category,count,name_zh,category_zh
388762,sleeveless_turtleneck,0,11429,无袖高领,服装
380303,bound_arms,0,11427,绑手臂,NSFW
547199,bikini_skirt,0,11423,比基尼裙,服装
669790,futa_with_female,0,11394,扶她与女性,NSFW
484880,architecture,0,11388,建筑,背景
15020,hibiscus,0,11380,扶桑花,物品
1349338,red_leotard,0,11371,红色紧身衣,服装
490069,disembodied_limb,0,11366,无身肢体,风格
728807,animification,0,11364,拟人化,角色
451190,layered_skirt,0,11351,分层裙,服装
5199,leggings,0,11349,紧身裤,服装
1369967,watercraft,0,11343,水上交通工具,背景
562575,green_bikini,0,11334,绿色比基尼,服装
1318267,public_indecency,0,11321,公共暴露,NSFW
1278539,long_sideburns,0,11313,长鬓角,头发
572821,star_earrings,0,11290,星星耳环,服装
372,bath,0,11283,洗澡,姿势
1222476,crescent_hair_ornament,0,11281,新月发饰,头发
530962,arm_under_breasts,0,11276,手臂托胸,姿势
2570,idol,0,11272,偶像,角色
496617,marker_(medium),0,11264,马克笔媒介,风格
1260880,fang_out,0,11260,獠牙露出,表情
409720,scabbard,0,11257,剑鞘,物品
1248463,brown_coat,0,11254,棕色大衣,服装
10369,bedroom,0,11254,卧室,背景
745997,holding_animal,0,11245,抱动物,姿势
428808,wagashi,0,11244,和果子,物品
617315,pantyhose_under_shorts,0,11236,连裤袜穿短裤下,服装
1382120,holding_instrument,0,11234,拿乐器,姿势
414233,cum_on_clothes,0,11217,衣服射,NSFW
400382,mouse_tail,0,11191,鼠尾,特征
456270,tasuki,0,11169,襷,服装
470269,on_one_knee,0,11165,单膝跪,姿势
675356,multicolored_background,0,11164,多色背景,背景
578891,shoulder_blades,0,11164,肩胛骨,身体
650433,invisible_chair,0,11163,隐形椅,姿势
464570,peach,0,11128,桃子,物品
412048,ribbon_choker,0,11127,丝带项圈,服装
426594,lace-trimmed_panties,0,11101,蕾丝装饰内裤,服装
614271,lace-trimmed_legwear,0,11095,蕾丝装饰腿装,服装
12724,field,0,11093,田野,背景
715545,duel_monster,0,11075,决斗怪兽,角色
474210,leg_ribbon,0,11070,腿丝带,服装
563862,gameplay_mechanics,0,11066,游戏机制,风格
474598,tate_eboshi,0,11040,立乌帽子,服装
4358,plugsuit,0,11036,插入服,服装
538586,hat_feather,0,11036,帽羽毛,服装
448185,garrison_cap,0,11002,驻军帽,服装
375526,short_kimono,0,10991,短和服,服装
9504,magatama,0,10984,勾玉,物品
376034,white_eyes,0,10974,白色眼睛,眼睛
504750,princess_carry,0,10974,公主抱,姿势
4960,parasol,0,10971,阳伞,物品
732590,interspecies,0,10968,异种,NSFW
1328025,fur-trimmed_coat,0,10964,毛边大衣,服装
5857,leather,0,10957,皮革,服装
515909,asymmetrical_clothes,0,10934,不对称衣服,服装
473218,lace-trimmed_bra,0,10930,蕾丝装饰胸罩,服装
408248,transparent,0,10916,透明,服装
8577,paintbrush,0,10904,画笔,物品
454128,head_wreath,0,10901,头花环,服装
516029,shimenawa,0,10874,注连绳,物品
444507,deep_skin,0,10868,深肤,身体
684956,frilled_bow,0,10867,褶边蝴蝶结,服装
8301,black_cat,0,10867,黑猫,角色
3473,giant,0,10850,巨人,身体
1488686,tilted_headwear,0,10841,倾斜头饰,服装
1290625,single_bare_shoulder,0,10807,单裸肩,身体
558829,animal_on_head,0,10802,动物在头上,姿势
1269062,mitakihara_school_uniform,0,10791,见泷原校服,服装
1369553,blunt_ends,0,10788,钝发尾,头发
421507,leg_grab,0,10765,抓腿,姿势
4964,nosebleed,0,10736,鼻血,表情
507586,yellow_skirt,0,10728,黄色裙子,服装
75228,aura,0,10714,光环,风格
390530,grey_skin,0,10713,灰皮肤,身体
1749079,sample_watermark,0,10710,样本水印,艺术家
547384,tail_raised,0,10702,尾巴抬起,特征
481547,holding_hair,0,10691,抓头发,姿势
578643,striped_background,0,10680,条纹背景,背景
8433,thumbs_up,0,10677,竖大拇指,姿势
606748,chibi_inset,0,10655,Q版插图,风格
1441862,purple_footwear,0,10654,紫色鞋子,服装
416486,photo_(object),0,10645,照片物体,物品
473248,blue_bra,0,10629,蓝色胸罩,服装
513428,watercolor_(medium),0,10624,水彩媒介,风格
388908,raglan_sleeves,0,10603,插肩袖,服装
6235,harness,0,10600,马具,服装
726933,clothes_around_waist,0,10600,衣服缠腰,服装
1379636,ffm_threesome,0,10592,女女男3P,NSFW
443796,under_covers,0,10588,在被子下,姿势
456515,tiger_print,0,10571,虎纹,服装
596854,blue_scarf,0,10559,蓝色围巾,服装
646363,company_name,0,10555,公司名,文本
1441860,grey_footwear,0,10541,灰色鞋子,服装
1228172,asymmetrical_gloves,0,10537,不对称手套,服装
524381,ear_ornament,0,10536,耳饰,服装
1672,tea,0,10509,茶,物品
574178,o-ring_top,0,10487,O环上衣,服装
544230,asymmetrical_wings,0,10475,不对称翅膀,特征
522720,naked_towel,0,10472,只裹毛巾,服装
491802,standing_sex,0,10468,站立性交,NSFW
547394,o-ring_bikini,0,10467,O环比基尼,服装
493064,over_shoulder,0,10451,肩上,姿势
473742,two_tails,0,10432,双尾,特征
493164,forehead_jewel,0,10431,额头宝石,身体
412376,stitches,0,10412,缝线,身体
835846,white_collar,0,10378,白色领,服装
595503,facial_tattoo,0,10366,脸纹身,身体
1383260,purple_kimono,0,10358,紫色和服,服装
474306,headphones_around_neck,0,10355,耳机挂颈,物品
376270,pantyhose_pull,0,10338,拉连裤袜,服装
1397428,white_tank_top,0,10335,白色背心,服装
13851,halftone,0,10320,半色调,风格
514087,cross_necklace,0,10304,十字项链,服装
403904,french_kiss,0,10301,法式吻,NSFW
1355714,crescent_hat_ornament,0,10296,新月帽饰,服装
478328,rolling_eyes,0,10293,翻白眼,表情
392495,tiptoes,0,10291,踮脚,姿势
593165,out-of-frame_censoring,0,10284,画外审查,NSFW
1400566,toned_male,0,10278,健美男性,身体
468991,kicking,0,10270,踢腿,姿势
6203,vines,0,10267,藤蔓,背景
1233477,crop_top_overhang,0,10263,露脐上衣 overhang,服装
11651,annoyed,0,10255,恼火,表情
562151,short_over_long_sleeves,0,10244,短套长袖,服装
596449,pigeon-toed,0,10242,内八字,姿势
485014,white_rose,0,10225,白色玫瑰,物品
459097,cowbell,0,10180,牛铃,物品
1041483,split_mouth,0,10176,裂嘴,表情
374961,no_pupils,0,10176,无瞳孔,眼睛
469978,glowing_eye,0,10174,发光眼,眼睛
682686,spoken_exclamation_mark,0,10173,说话感叹号,文本
1271756,black_scarf,0,10150,黑色围巾,服装
14461,open_kimono,0,10139,敞开和服,服装
724764,hand_on_own_thigh,0,10138,手放自己大腿,姿势
516432,imminent_kiss,0,10137,即将亲吻,NSFW
406340,oversized_clothes,0,10123,超大衣服,服装
1392820,black_neckerchief,0,10123,黑色领巾,服装
1574663,two-sided_fabric,0,10108,双面布,服装
1262142,holding_bouquet,0,10103,拿花束,姿势
3356,peeing,0,10081,尿尿,NSFW
16791,strap,0,10077,肩带,服装
1328011,fur-trimmed_sleeves,0,10074,毛边袖,服装
661337,aqua_nails,0,10074,水色指甲,服装
610074,platform_footwear,0,10065,厚底鞋,服装
462735,old,0,10057,老年,人物
1301235,pubic_tattoo,0,10055,阴部纹身,NSFW
1750248,onee-shota,0,10041,姐姐正太,角色
484616,maple_leaf,0,10021,枫叶,物品
501583,in_container,0,10019,在容器中,姿势
1740,mermaid,0,10018,美人鱼,角色
1481917,sakuragaoka_high_school_uniform,0,10017,樱丘高校服,服装
1244676,one-piece_tan,0,10006,连体晒痕,身体
383117,breast_sucking,0,9999,吸乳,NSFW
483436,fish_tail,0,9995,鱼尾,特征
1385413,white_hoodie,0,9989,白色卫衣,服装
612000,constricted_pupils,0,9970,收缩瞳孔,眼睛
515552,striped_dress,0,9966,条纹连衣裙,服装
710372,orange_shirt,0,9944,橙色衬衫,服装
488261,blue_cape,0,9942,蓝色披风,服装
1719049,split-color_hair,0,9941,分色头发,头发
665739,holding_gift,0,9927,拿礼物,姿势
1689923,pectoral_cleavage,0,9907,胸肌沟,身体
465393,pee,0,9901,尿,NSFW
519374,white_belt,0,9896,白色腰带,服装
492645,gyaru,0,9888,辣妹,角色
439130,anniversary,0,9882,纪念日,文本
491645,head_fins,0,9881,头鳍,特征
703196,leaf_hair_ornament,0,9880,叶子发饰,头发
1431068,holding_stuffed_toy,0,9869,拿毛绒玩具,姿势
3971,handcuffs,0,9863,手铐,NSFW
1554924,m_legs,0,9855,M腿,姿势
614744,red_pants,0,9839,红色裤子,服装
403779,navel_piercing,0,9834,肚脐穿孔,NSFW
472069,cross-section,0,9824,剖面,风格
440369,multiple_persona,0,9817,多重人格,角色
1320888,vaginal_object_insertion,0,9817,阴道物体插入,NSFW
496894,face-to-face,0,9806,面对面,姿势
414159,x-ray,0,9799,透视,NSFW
1491182,vehicle_focus,0,9795,车辆焦点,背景
11555,bathroom,0,9780,浴室,背景
465707,biting,0,9765,咬,NSFW
200140,magic_circle,0,9745,魔法阵,背景
1375840,rabbit_hair_ornament,0,9742,兔发饰,头发
447060,spiked_collar,0,9739,尖刺项圈,服装
1451201,draph,0,9738,德拉夫,角色
2215,house,0,9728,房屋,背景
7929,shackles,0,9725,脚镣,NSFW
415106,neck_ring,0,9724,颈环,服装
4633,singing,0,9722,唱歌,姿势
4429,pencil,0,9721,铅笔,物品
381114,red_skin,0,9714,红色皮肤,身体
1701063,holding_another's_wrist,0,9710,抓别人手腕,姿势
5157,sad,0,9706,伤心,表情
460555,hair_censor,0,9699,头发审查,NSFW
400657,one-eyed,0,9698,独眼,特征
4065,explosion,0,9688,爆炸,背景
662950,name_connection,0,9680,名字连接,文本
2566,mushroom,0,9669,蘑菇,物品
10704,bamboo,0,9665,竹子,背景
559585,playing_instrument,0,9664,演奏乐器,姿势
513423,graphite_(medium),0,9656,石墨媒介,风格
423348,chest_hair,0,9656,胸毛,身体
384905,symmetrical_docking,0,9650,对称对接,NSFW
9331,falling,0,9639,坠落,姿势
1320534,pink_bowtie,0,9638,粉色领结,服装
1313352,brown_sweater,0,9638,棕色毛衣,服装
1260411,holding_plate,0,9624,拿盘子,姿势
1418952,colored_tips,0,9622,染色发尖,头发
268105,pants_pull,0,9617,拉裤子,服装
374955,ruins,0,9613,废墟,背景
1238881,yellow_necktie,0,9603,黄色领带,服装
698860,hand_on_own_knee,0,9589,手放自己膝,姿势
666125,holding_fruit,0,9585,拿水果,姿势
53988,fox_mask,0,9576,狐面具,服装
2100,summer,0,9573,夏季,背景
482927,belt_pouch,0,9568,腰包,物品
681480,light_frown,0,9559,轻皱眉,表情
474715,crescent_moon,0,9557,新月,背景
399391,spiked_bracelet,0,9552,尖刺手镯,服装
2006746,unworn_shoes,0,9545,未穿鞋,服装
471436,doughnut,0,9533,甜甜圈,物品
495147,hair_slicked_back,0,9522,头发向后,头发
490261,partially_colored,0,9509,部分上色,风格
379375,red_coat,0,9507,红色大衣,服装
663521,shoe_soles,0,9502,鞋底,身体
390893,water_bottle,0,9498,水瓶,物品
6202,winter,0,9488,冬季,背景
659487,black_tank_top,0,9487,黑色背心,服装
501739,folded,0,9477,折叠,姿势
490606,afterimage,0,9472,残像,风格
1354336,grey_shorts,0,9457,灰色短裤,服装
13126,lineart,0,9450,线稿,风格
395294,head_scarf,0,9449,头巾,服装
3102,greaves,0,9432,护胫,服装
384906,asymmetrical_docking,0,9422,不对称对接,NSFW
2918,fireworks,0,9416,烟花,背景
560670,narrow_waist,0,9411,窄腰,身体
16170,television,0,9403,电视,物品
466015,kitsune,0,9396,狐狸,角色
12391,double_penetration,0,9389,双插,NSFW
590917,leaf_on_head,0,9363,头上叶子,物品
673732,goat_horns,0,9359,山羊角,特征
420828,sliding_doors,0,9358,拉门,背景
658791,necktie_between_breasts,0,9356,领带乳沟间,服装
569780,pink_rose,0,9354,粉色玫瑰,物品
430765,sunbeam,0,9352,阳光束,背景
499772,copyright_notice,0,9347,版权声明,文本
54490,monitor,0,9323,显示器,物品
643811,micro_shorts,0,9312,超短裤,服装
2576,fat,0,9309,肥胖,身体
443371,raccoon_tail,0,9302,浣熊尾,特征
464580,split,0,9286,分裂,姿势
530616,checkered_floor,0,9253,格子地板,背景
637674,slingshot_swimsuit,0,9251,弹弓泳装,服装
2998,cunnilingus,0,9242,舔阴,NSFW
560578,multicolored_skin,0,9238,多色皮肤,身体
4924,camouflage,0,9220,迷彩,服装
543207,east_asian_architecture,0,9215,东亚建筑,背景
396470,arm_cannon,0,9211,臂炮,物品
1515359,pink_theme,0,9198,粉色主题,风格
718360,polka_dot_bow,0,9184,波点蝴蝶结,服装
629455,striped_necktie,0,9181,条纹领带,服装
7834,naked_apron,0,9176,只穿围裙,NSFW
11870,manly,0,9167,男子气概,人物
393313,nervous,0,9157,紧张,表情
1326379,red_capelet,0,9156,红色小披风,服装
1261156,green_vest,0,9155,绿色背心,服装
1152618,bandaid_on_leg,0,9155,腿创可贴,服装
1320207,white_bowtie,0,9144,白色领结,服装
395658,christmas_tree,0,9120,圣诞树,物品
1269638,handheld_game_console,0,9117,掌上游戏机,物品
534254,brick_wall,0,9106,砖墙,背景
1330221,fur-trimmed_gloves,0,9083,毛边手套,服装
393891,no_shirt,0,9075,无衬衫,服装
15959,loose_socks,0,9069,松袜,服装
532949,trigger_discipline,0,9053,扳机纪律,姿势
279773,body_writing,0,9040,身体文字,NSFW
1422110,ears_through_headwear,0,9035,耳朵穿过头饰,特征
390703,purple_skin,0,9029,紫色皮肤,身体
12286,badge,0,9007,徽章,物品
1575551,gap_(touhou),0,9006,隙间,角色
1510922,other_focus,0,8998,其他焦点,人物数量
1390702,multicolored_jacket,0,8997,多色外套,服装
491943,dark_persona,0,8992,黑暗人格,角色
537886,shorts_under_skirt,0,8986,裙下短裤,服装
575497,starry_background,0,8986,星空背景,背景
546385,heart_earrings,0,8984,爱心耳环,服装
148527,stool,0,8984,凳子,物品
1401801,black_capelet,0,8979,黑色小披风,服装
676529,licking_penis,0,8976,舔阴茎,NSFW
606828,bead_necklace,0,8976,珠项链,服装
15258,torpedo,0,8970,鱼雷,物品
436870,:/,0,8953,:/表情,表情
486934,no_mouth,0,8953,无嘴,表情
238471,babydoll,0,8941,娃娃裙,服装
464550,coin,0,8936,硬币,物品
511662,arm_guards,0,8933,臂护,服装
452549,!!,0,8930,!!表情,表情
1312164,green_necktie,0,8924,绿色领带,服装
1409552,ooarai_school_uniform,0,8922,大洗校服,服装
644510,dark_background,0,8914,黑暗背景,背景
1915731,double-parted_bangs,0,8912,双分刘海,头发
1230827,dark_blue_hair,0,8894,深蓝发,头发
706995,erection_under_clothes,0,8888,衣服下勃起,NSFW
1302909,brown_shorts,0,8887,棕色短裤,服装
604394,pointing_at_viewer,0,8882,指向观众,姿势
420298,big_hair,0,8881,大头发,头发
464551,cookie,0,8873,饼干,物品
69696,undershirt,0,8867,内衫,服装
378581,brothers,0,8866,兄弟,角色
1169097,frilled_hairband,0,8852,褶边发带,头发
1385535,grey_sweater,0,8843,灰色毛衣,服装
714822,red_theme,0,8839,红色主题,风格
393361,seductive_smile,0,8836,诱惑笑,表情
498950,orange_skirt,0,8834,橙色裙子,服装
640872,pov_crotch,0,8829,主视角裆,NSFW
1484630,see-through_sleeves,0,8825,透视袖,服装
724584,hooded_cloak,0,8824,连帽斗篷,服装
10802,bonnet,0,8816,软帽,服装
460204,hair_over_breasts,0,8815,头发遮胸,NSFW
1329446,green_shorts,0,8802,绿色短裤,服装
421031,huge_weapon,0,8799,巨武器,物品
392034,dripping,0,8797,滴落,NSFW
1314745,blue_choker,0,8794,蓝色项圈,服装
461699,blank_eyes,0,8791,空白眼睛,表情
186201,skirt_pull,0,8762,拉裙,姿势
1437338,brown_cardigan,0,8761,棕色开襟毛衣,服装
491474,gym_shirt,0,8756,体育衬衫,服装
385088,earphones,0,8753,耳机,物品
108777,bra_lift,0,8744,掀胸罩,NSFW
1303018,blue_coat,0,8724,蓝色大衣,服装
1320446,facing_another,0,8713,面对对方,姿势
1261355,bead_bracelet,0,8710,珠手镯,服装
500,fundoshi,0,8704,兜裆布,服装
666377,hair_spread_out,0,8695,头发散开,头发
16507,lion_ears,0,8690,狮耳,特征
487745,sitting_on_lap,0,8689,坐在腿上,姿势
463475,iron_cross,0,8687,铁十字,物品
465836,cutoffs,0,8672,剪短裤,服装
1415843,white_ascot,0,8670,白色领巾,服装
1364407,genderswap_(ftm),0,8667,性别转换女变男,角色
510068,splashing,0,8666,溅水,姿势
556987,sparkling_eyes,0,8664,闪亮眼睛,眼睛
402799,tiger_tail,0,8655,虎尾,特征
581653,smoking_pipe,0,8649,烟斗,物品
4940,foreskin,0,8642,包皮,NSFW
467794,cow_girl,0,8630,牛娘,角色
1393342,erune,0,8623,艾露恩,角色
395929,bikini_pull,0,8614,拉比基尼,NSFW
502731,hachimaki,0,8605,钵卷,服装
1392012,white_bodysuit,0,8588,白色紧身衣,服装
715714,voice_actor_connection,0,8587,声优连接,角色
581500,plaid_vest,0,8580,格子背心,服装
593668,huge_ahoge,0,8563,巨大呆毛,头发
615907,pink_gloves,0,8562,粉色手套,服装
392008,chalkboard,0,8561,黑板,物品
498466,implied_sex,0,8547,暗示性交,NSFW
493465,playing_card,0,8542,扑克牌,物品
408887,shoulder_pads,0,8531,肩垫,服装
2089747,argyle_clothes,0,8516,菱形格衣服,服装
1496184,tassel_earrings,0,8511,流苏耳环,服装
1380647,drink_can,0,8509,饮料罐,物品
458210,bikini_armor,0,8507,比基尼铠甲,服装
1465099,black_sports_bra,0,8492,黑色运动胸罩,服装
385431,submachine_gun,0,8490,冲锋枪,物品
457806,artist_self-insert,0,8485,艺术家自插,角色
3898,tank,0,8480,坦克,物品
1304069,yellow_bowtie,0,8471,黄色领结,服装
375594,pink_thighhighs,0,8462,粉色过膝袜,服装
376018,ribs,0,8461,肋骨,身体
1363856,star_hat_ornament,0,8461,星星帽饰,服装
418177,ripples,0,8458,水波,背景
1318186,braided_bun,0,8449,辫发髻,头发
606296,dappled_sunlight,0,8448,斑驳阳光,背景
6230,latex,0,8441,乳胶,服装
1375839,holding_chopsticks,0,8436,拿筷子,姿势
1326641,purple_bowtie,0,8421,紫色领结,服装
1898,hammer,0,8418,锤子,物品
416507,torn_shirt,0,8414,破衬衫,服装
665765,animal_collar,0,8411,动物项圈,服装
417892,shell,0,8408,贝壳,物品
1613133,assertive_female,0,8396,强势女性,人物
1474967,grey_headwear,0,8390,灰色头饰,服装
388149,ranguage,0,8386,语言错误,文本
401680,sweater_dress,0,8383,毛衣连衣裙,服装
419695,sakazuki,0,8376,盏,物品
10403,futon,0,8374,被褥,物品
388207,yin_yang,0,8373,阴阳,物品
462594,bobby_socks,0,8366,短袜,服装
1508967,purple_theme,0,8354,紫色主题,风格
3509,syringe,0,8346,注射器,物品
1248639,grey_gloves,0,8345,灰色手套,服装
482376,game_controller,0,8313,游戏手柄,物品
391251,breast_rest,0,8310,胸靠,姿势
1313798,blue_sweater,0,8310,蓝色毛衣,服装
665137,sandwiched,0,8306,夹击,NSFW
516937,oversized_object,0,8296,超大物体,物品
434799,0_0,0,8295,0_0表情,表情
606732,soaking_feet,0,8292,泡脚,姿势
660963,diamond_(shape),0,8290,钻石形状,物品
4803,birthday,0,8266,生日,文本
1490428,fringe_trim,0,8265,流苏装饰,服装
378072,huge_penis,0,8261,巨大阴茎,NSFW
622607,official_style,0,8260,官方风格,风格
142348,wardrobe_malfunction,0,8257,衣柜故障,NSFW
410002,sheet_grab,0,8240,抓床单,姿势
1282122,green_footwear,0,8222,绿色鞋子,服装
413865,planet,0,8212,行星,背景
382729,striped_pantyhose,0,8211,条纹连裤袜,服装
527888,animalization,0,8208,动物化,风格
483418,mini_top_hat,0,8205,小高顶帽,服装
412952,arm_garter,0,8204,臂吊带,服装
511571,zzz,0,8198,zzz,表情
1318935,aqua_necktie,0,8195,水色领带,服装
478321,checkered_background,0,8194,格子背景,背景
438708,frilled_panties,0,8188,褶边内裤,服装
416892,;o,0,8183,;o表情,表情
5006,rice,0,8164,米饭,物品
1251101,off-shoulder_sweater,0,8163,露肩毛衣,服装
551141,arm_ribbon,0,8162,臂丝带,服装
1316159,leaning_to_the_side,0,8162,侧倾,姿势
2298,watermelon,0,8160,西瓜,物品
1396773,fur-trimmed_capelet,0,8152,毛边小披风,服装
3904,rainbow,0,8152,彩虹,背景
390768,old_man,0,8150,老男人,人物
541644,aqua_background,0,8137,水色背景,背景
108765,broom_riding,0,8136,骑扫帚,姿势
588956,untied_bikini,0,8132,解开比基尼,NSFW
431532,fake_screenshot,0,8126,假截图,风格
3531,bridge,0,8125,桥,背景
8696,bathtub,0,8099,浴缸,背景
2182,police,0,8097,警察,角色
663579,holding_spoon,0,8094,拿勺子,姿势
1394264,holding_bow_(weapon),0,8090,拿弓,姿势
1548634,braided_bangs,0,8082,辫刘海,头发
487559,lamppost,0,8066,路灯,背景
552246,red_collar,0,8062,红色项圈,服装
1661326,content_rating,0,8043,内容评级,文本
582833,ear_blush,0,8037,耳红,表情
374967,power_lines,0,8015,电线,背景
435834,torso_grab,0,8004,抓躯干,NSFW
423161,object_on_head,0,7992,头上物体,姿势
1948371,nervous_sweating,0,7962,紧张出汗,表情
1600,beer,0,7950,啤酒,物品
526026,multicolored_dress,0,7935,多色连衣裙,服装
8988,sniper_rifle,0,7935,狙击枪,物品
378042,bear_ears,0,7934,熊耳,特征
561394,reverse_cowgirl_position,0,7919,反向女上位,NSFW
504035,film_grain,0,7919,胶片颗粒,风格
511640,single_shoe,0,7915,单鞋,服装
1732562,bikini_bottom_only,0,7915,只穿比基尼底,服装
380747,speed_lines,0,7914,速度线,风格
34553,dirty,0,7913,脏,表情
464547,cherry,0,7908,樱桃,物品
1316985,shark_tail,0,7907,鲨鱼尾,特征
1551197,1990s_(style),0,7906,1990s风格,风格
1711150,red_halo,0,7902,红色光环,特征
509903,tying_hair,0,7897,绑头发,姿势
1416880,yellow_footwear,0,7893,黄色鞋子,服装
640090,red_eyeshadow,0,7890,红色眼影,服装
376671,scroll,0,7888,卷轴,物品
501783,miqo'te,0,7886,米科特,角色
394743,cushion,0,7885,靠垫,物品
458796,sheep_horns,0,7884,羊角,特征
1367825,green_kimono,0,7871,绿色和服,服装
564515,vertical-striped_thighhighs,0,7865,竖条纹过膝袜,服装
603198,red_sweater,0,7859,红色毛衣,服装
392117,insect_wings,0,7857,昆虫翅膀,特征
1637638,heart_brooch,0,7846,爱心胸针,服装
1397927,puff_of_air,0,7835,空气喷,表情
1441887,rimless_eyewear,0,7826,无框眼镜,服装
466467,burger,0,7817,汉堡,物品
1582095,bow_hairband,0,7816,蝴蝶结发带,头发
1364404,male_swimwear,0,7811,男性泳装,服装
6425,scissors,0,7801,剪刀,物品
473284,frilled_bra,0,7791,褶边胸罩,服装
109153,saucer,0,7782,茶碟,物品
1770616,blue_gemstone,0,7778,蓝色宝石,物品
1269470,chest_tattoo,0,7767,胸纹身,身体
464558,egg,0,7763,蛋,物品
666921,holding_fork,0,7761,拿叉子,姿势
492671,moaning,0,7759,呻吟,表情
396065,green_panties,0,7752,绿色内裤,服装
5011,horse,0,7744,马,角色
1684829,heads_together,0,7741,头靠头,姿势
492465,grey_thighhighs,0,7737,灰色过膝袜,服装
414773,aiming,0,7735,瞄准,姿势
1008745,sanpaku,0,7731,散白眼,眼睛
694174,torogao,0,7723,呆脸,表情
462578,merry_christmas,0,7722,圣诞快乐,文本
1733109,jaggy_lines,0,7721,锯齿线,风格
11231,feeding,0,7713,喂食,姿势
516375,biceps,0,7702,二头肌,身体
398297,shouting,0,7695,大喊,表情
3569,sleepy,0,7687,困,表情
538953,zouri,0,7682,草鞋,服装
902927,collared_jacket,0,7680,有领外套,服装
404056,yukkuri_shiteitte_ne,0,7680,慢慢来,文本
2762,coffee,0,7678,咖啡,物品
1542129,skin-covered_horns,0,7677,皮肤覆盖角,特征
465523,race_queen,0,7661,赛车女郎,角色
1398298,fur-trimmed_dress,0,7652,毛边连衣裙,服装
3577,motorcycle,0,7649,摩托车,背景
3860,cooking,0,7643,烹饪,姿势
1854325,yellow_halo,0,7632,黄色光环,特征
8671,female_ejaculation,0,7627,女性射精,NSFW
399604,fucked_silly,0,7624,被操傻,NSFW
1782390,traditional_bowtie,0,7617,传统领结,服装
502301,tail_wagging,0,7612,摇尾,特征
1264677,anchor_hair_ornament,0,7597,锚发饰,头发
469544,navel_hair,0,7596,肚脐毛,身体
1304062,yellow_hairband,0,7581,黄色发带,头发
547756,bare_tree,0,7571,光秃树,背景
14258,nekomata,0,7569,猫又,角色
374606,giantess,0,7557,女巨人,身体
421520,no_eyes,0,7553,无眼,表情
797417,ear_bow,0,7552,耳蝴蝶结,服装
14297,cyborg,0,7550,赛博格,角色
2006744,unworn_panties,0,7541,未穿内裤,服装
1251292,fur-trimmed_cape,0,7534,毛边披风,服装
375373,long_coat,0,7526,长大衣,服装
465180,ball_gag,0,7517,球塞,NSFW
579943,hair_pulled_back,0,7517,头发向后拉,头发
416268,v-neck,0,7513,V领,服装
712121,trait_connection,0,7506,特征连接,角色
1268860,chest_jewel,0,7506,胸宝石,身体
2006743,unworn_skirt,0,7503,未穿裙子,服装
490010,extra_arms,0,7502,额外手臂,特征
449907,topknot,0,7501,丸髻,头发
1384761,blue_hoodie,0,7483,蓝色卫衣,服装
5473,tape,0,7470,胶带,物品
464537,bruise,0,7458,瘀伤,身体
520820,female_orgasm,0,7448,女性高潮,NSFW
422654,gigantic_breasts,0,7436,巨大乳房,身体
420744,shelf,0,7432,架子,物品
1447648,sailor_senshi_uniform,0,7431,水兵服,服装
436889,stomach_bulge,0,7421,腹部隆起,NSFW
547348,extra_eyes,0,7395,额外眼睛,特征
418912,cum_string,0,7394,精液线,NSFW
605308,between_fingers,0,7393,指间,姿势
439891,d:,0,7385,d:表情,表情
16739,clipboard,0,7383,剪贴板,物品
8354,reclining,0,7382,斜躺,姿势
553870,sleeveless_jacket,0,7382,无袖外套,服装
1505172,engrish_text,0,7377,英语错误文本,文本
403477,electric_guitar,0,7376,电吉他,物品
570005,green_pants,0,7371,绿色裤子,服装
1515356,green_theme,0,7364,绿色主题,风格
1389146,white_neckerchief,0,7364,白色领巾,服装
1428556,standing_split,0,7362,站立劈腿,姿势
329,bestiality,0,7360,兽交,NSFW
468075,jiangshi,0,7347,僵尸,角色
410239,superhero,0,7335,超级英雄,角色
511642,single_sock,0,7329,单袜,服装
1326581,brown_vest,0,7322,棕色背心,服装
391915,print_panties,0,7314,印花内裤,服装
379427,skeleton,0,7309,骷髅,角色
467264,yawning,0,7306,打哈欠,表情
563425,waist_cape,0,7305,腰披风,服装
15994,shirt_pull,0,7302,拉衬衫,服装
1262324,shared_bathing,0,7301,共浴,NSFW
495048,lily_(flower),0,7300,百合花,物品
501384,long_braid,0,7300,长辫,头发
615718,green_gloves,0,7297,绿色手套,服装
651810,holding_card,0,7296,拿卡,姿势
1258905,holding_can,0,7296,拿罐,姿势
1393856,hooded_coat,0,7295,连帽大衣,服装
651956,clothed_male_nude_female,0,7294,男穿衣女裸,NSFW
415942,jester_cap,0,7288,小丑帽,服装
614881,open_vest,0,7283,敞开背心,服装
695377,planted,0,7267,插在地上,姿势
615970,yellow_sclera,0,7267,黄色巩膜,眼睛
493130,plaid_shirt,0,7266,格子衬衫,服装
487850,tentacle_sex,0,7261,触手性交,NSFW
1345874,weapon_on_back,0,7257,武器背上,姿势
481294,detached_wings,0,7252,分离翅膀,特征
1346561,holding_cigarette,0,7251,拿香烟,姿势
421658,cardboard_box,0,7232,纸箱,物品
1708,sake,0,7226,清酒,物品
679252,solid_oval_eyes,0,7223,实心椭圆眼,眼睛
1618887,infection_monitor_(arknights),0,7221,感染监测器,物品
480577,:|,0,7210,:|表情,表情
4491,monocle,0,7209,单片眼镜,服装
492769,picture_frame,0,7206,画框,物品
